,size,train_scores,test_scores,combs
275,3,0.7125569975447211,0.712,"('Married', 'Income', 'AgeBracket')"
276,3,0.700017537706068,0.7016,"('Married', 'Income', 'ChildrenFlag')"
277,3,0.700017537706068,0.7088,"('Married', 'AgeBracket', 'ChildrenFlag')"
278,3,0.7001052262364083,0.7,"('JobType', 'EducationType', 'Country')"
279,3,0.7123816204840406,0.713,"('JobType', 'EducationType', 'Income')"
280,3,0.7098386531041739,0.71,"('JobType', 'EducationType', 'AgeBracket')"
281,3,0.6941424061732725,0.6988,"('JobType', 'EducationType', 'ChildrenFlag')"
282,3,0.6991406524026658,0.6966,"('JobType', 'Country', 'Income')"
283,3,0.7021220624342336,0.7072,"('JobType', 'Country', 'AgeBracket')"
284,3,0.6914240617327254,0.6934,"('JobType', 'Country', 'ChildrenFlag')"
285,3,0.7151876534549281,0.7162,"('JobType', 'Income', 'AgeBracket')"
286,3,0.6908102420203437,0.6906,"('JobType', 'Income', 'ChildrenFlag')"
287,3,0.7011574886004911,0.7086,"('JobType', 'AgeBracket', 'ChildrenFlag')"
288,3,0.7040512101017187,0.7004,"('EducationType', 'Country', 'Income')"
289,3,0.70457734128376,0.7072,"('EducationType', 'Country', 'AgeBracket')"
290,3,0.6739740441950193,0.6824,"('EducationType', 'Country', 'ChildrenFlag')"
291,3,0.7220273588214662,0.7222,"('EducationType', 'Income', 'AgeBracket')"
292,3,0.706418800420905,0.7054,"('EducationType', 'Income', 'ChildrenFlag')"
293,3,0.6902841108383023,0.698,"('EducationType', 'AgeBracket', 'ChildrenFlag')"
294,3,0.7150999649245878,0.7132,"('Country', 'Income', 'AgeBracket')"
295,3,0.6959838653104174,0.6986,"('Country', 'Income', 'ChildrenFlag')"
296,3,0.6844966678358471,0.681,"('Country', 'AgeBracket', 'ChildrenFlag')"
297,3,0.7115924237109786,0.7058,"('Income', 'AgeBracket', 'ChildrenFlag')"
298,4,0.7705191160996142,0.7676,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AreaCode')"
299,4,0.7729743949491407,0.769,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Sex')"
300,4,0.7755173623290074,0.781,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Married')"
301,4,0.774640477025605,0.7706,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'JobType')"
302,4,0.777621887057173,0.7716,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'EducationType')"
303,4,0.7729743949491407,0.7646,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Country')"
304,4,0.7717467555243774,0.7696,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'Income')"
305,4,0.7756050508593476,0.775,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'AgeBracket')"
306,4,0.769291476674851,0.7708,"('HomeOwnerFlag', 'NumberCarsOwned', 'NumberChildrenAtHome', 'ChildrenFlag')"
307,4,0.7044896527534199,0.712,"('HomeOwnerFlag', 'NumberCarsOwned', 'AreaCode', 'Sex')"
308,4,0.7022097509645738,0.715,"('HomeOwnerFlag', 'NumberCarsOwned', 'AreaCode', 'Married')"
309,4,0.7054542265871624,0.7164,"('HomeOwnerFlag', 'NumberCarsOwned', 'AreaCode', 'JobType')"
310,4,0.7099263416345142,0.7152,"('HomeOwnerFlag', 'NumberCarsOwned', 'AreaCode', 'EducationType')"
311,4,0.7030866362679762,0.7128,"('HomeOwnerFlag', 'NumberCarsOwned', 'AreaCode', 'Country')"
312,4,0.7071203086636269,0.7166,"('HomeOwnerFlag', 'NumberCarsOwned', 'AreaCode', 'Income')"
313,4,0.7113293581199579,0.7246,"('HomeOwnerFlag', 'NumberCarsOwned', 'AreaCode', 'AgeBracket')"
314,4,0.7083479480883901,0.7196,"('HomeOwnerFlag', 'NumberCarsOwned', 'AreaCode', 'ChildrenFlag')"
315,4,0.706068046299544,0.7228,"('HomeOwnerFlag', 'NumberCarsOwned', 'Sex', 'Married')"
316,4,0.7100140301648544,0.7184,"('HomeOwnerFlag', 'NumberCarsOwned', 'Sex', 'JobType')"
